Name,Input,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_0,0.012757601477512981,0.28978697516859586,0.012046318442181982,0.24539292165245444,0.0,0.02356040959212688,1.0000000000000107,0.9693112081844691,0.011144564928994627,0.08194534617899463
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_0,0.029114396591703624,0.16392571812259163,0.026603576348137304,0.15157439961211627,0.0,0.02005174504326413,1.0000000000000107,0.959932066602477,0.010275735509440581,0.02443589175944058
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_1,0.0,0.3052743240303692,0.0,0.2567588052887401,0.0,0.02977036970974732,1.000000000000011,0.9702292604384146,1.993538863986899e-07,0.3232419881461136
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_1,0.0324546312802333,0.13346712942773828,0.031193897378501378,0.1280558321765855,0.0,0.01580969209337859,1.0000000000000102,0.9606639605451547,0.0005935571796968908,0.04698027592969689
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_2,0.0,0.3075254858491961,0.0,0.2586905779842766,0.0,0.02873814919391747,1.000000000000012,0.9712618952703567,1.8531608814154055e-07,0.32665997093391186
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_2,0.030166576500277906,0.08700272535116095,0.02908865761955375,0.0832101249510163,0.0,0.014348248782187076,1.000000000000011,0.9546761423208455,0.0072316941086429665,0.010161381608642966
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_3,0.012347733239515204,0.29331135587421925,0.012344011981237125,0.24680375573577043,0.0,0.024921528757758195,1.0000000000000107,0.967237824029162,0.01627228387423507,0.10172150262423507
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_3,0.027390955758785432,0.17010374382803015,0.026770820018036472,0.1545234282643255,0.0,0.016174545336405693,1.000000000000011,0.9570432019097118,0.01026289778604561,0.1474519459639544
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_4,0.0,0.304279628365007,0.0,0.25590549749815455,0.0,0.029463828022367935,1.000000000000012,0.9705358118655388,1.988763883575828e-07,0.31445292612361164
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_4,0.028100170743600203,0.08293765746650886,0.02809335086892424,0.08116001246792923,0.0,0.012699138669488921,1.0000000000000124,0.9513000160547893,0.008837609764831833,0.06977567148516817
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_5,0.00797071322885844,0.28233263798747954,0.00797058751795837,0.2372367064950095,0.0,0.023193190440445845,1.000000000000011,0.9722183861167968,0.005314333456319598,0.1698651147063196
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_5,0.026172963698466112,0.07714341253240682,0.02615216016342669,0.0760571060489583,0.0,0.010250167386770953,1.0000000000000098,0.9598785766362846,0.027544183973591048,0.015337152723591048
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,PureState_6,0.008095554400922722,0.24221378856107467,0.008095468455879936,0.20322088097631297,0.0,0.023157099876403055,1.0000000000000138,0.9666491506459016,0.0075894596886516945,0.0344027278113483
vqe_6_Mutant_Add_x_P23_Q1_[].qasm,Quratest_6,0.02625645060117822,0.15365624071336845,0.0252914409769513,0.14645192053710462,0.0,0.02174007024665483,1.0000000000000098,0.9628036645175373,0.004175590299825116,0.039769722200174884
